date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:32	58480/58480	---M--	200	added ('OK')	application/font-ttf	etag:%225a8bb8a3-e470%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.ttf	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:33	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a8bb8a5-280b4%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.svg	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:34	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a8bb8b1-2876e%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:35	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%225a8bb8ae-12d68%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:35	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a8bb8b1-2876e%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:37	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225a8bb8b0-17ee8%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:38	165548/165548	---M--	200	added ('OK')	application/font-ttf	etag:%225a8bb8b0-286ac%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:39	392/392	---M--	200	added ('OK')	image/png	etag:%225a8b3c88-188%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify-light.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify-light.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:39	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a8bb8af-6c7db%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/inc/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:40	711/711	---M--	200	added ('OK')	image/png	etag:%225a8b3c89-2c7%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify-light@2x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify-light@2x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:41	392/392	---M--	200	added ('OK')	image/png	etag:%225a8b3c88-188%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:42	711/711	---M--	200	added ('OK')	image/png	etag:%225a8b3c89-2c7%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify@2x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/search-magnify@2x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:43	240/240	---M--	200	added ('OK')	image/png	etag:%225a8b3c8a-f0%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/select-arrow.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/select-arrow.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:44	19306/19306	---M--	200	added ('OK')	image/gif	etag:%225a8b3c98-4b6a%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/lightbox.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/lightbox.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:45	2501/2501	---M--	200	added ('OK')	image/png	etag:%225a8b3c99-9c5%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:46	508/508	---M--	200	added ('OK')	image/png	etag:%225a8b3c99-1fc%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/next.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/next.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:46	528/528	---M--	200	added ('OK')	image/png	etag:%225a8b3c99-210%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/previous.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/previous.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:47	1273/1273	---M--	200	added ('OK')	image/png	etag:%225a8b3c99-4f9%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/next@2x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/next@2x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:48	1260/1260	---M--	200	added ('OK')	image/png	etag:%225a8b3c98-4ec%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/previous@2x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/previous@2x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:49	5346/5346	---M--	200	added ('OK')	image/png	etag:%225a8b3c99-14e2%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/sprite@2x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/images/prettyPhoto/sprite@2x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/themes/poker-dice-progression/style.css?ver=4.9.8)
16:08:51	7319/7319	---M--	200	added ('OK')	image/png	etag:%225acce291-1c97%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/fotorama@2x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/fotorama@2x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:51	73264/73264	---M--	200	added ('OK')	image/jpeg	etag:%22597658ac-11e30%22	https://poker.progressionstudios.com/wp-content/uploads/2017/07/main-slide-bg.jpg	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-content/uploads/2017/07/main-slide-bg.jpg	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/elementor/css/post-8.css?ver=1532476242)
16:08:52	6682/6682	---M--	200	added ('OK')	image/png	etag:%225acce291-1a1a%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:52	1097/1097	---M--	200	added ('OK')	image/png	etag:%225acce291-449%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_x.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_x.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:53	1162/1162	---M--	200	added ('OK')	image/png	etag:%225acce291-48a%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_y.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_y.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:55	1358/1358	---M--	200	added ('OK')	image/png	etag:%225acce291-54e%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_next.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_next.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:55	1376/1376	---M--	200	added ('OK')	image/png	etag:%225acce291-560%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_prev.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/sprite_prev.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:56	1537/1537	---M--	200	added ('OK')	image/png	etag:%225acce291-601%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/default_thumb.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/default_thumb.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:57	6331/6331	---M--	200	added ('OK')	image/gif	etag:%225acce291-18bb%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/loader.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/default/loader.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:08:58	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:38:58%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:00	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:00%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/btnNext.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:02	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:02%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:04	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:04%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:05	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:05%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:07	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:07%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/btnNext.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:09	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:09%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:11	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:10%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_rounded/loader.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:12	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:12%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/loader.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/loader.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:14	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:14%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:16	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:15%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/btnNext.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/btnNext.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:17	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:17%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/dark_square/btnPrevious.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:19	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:19%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_square/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_square/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:21	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:20%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_square/btnNext.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_square/btnNext.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:23	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:23%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_square/btnPrevious.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:24	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:24%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/sprite.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/sprite.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:26	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:26%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternTop.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
